# time       Tpb[ms]      <Lnu_e>     <Lnu_ae>      <Lnu_x>    Lnu_e@000   Lnu_ae@000    Lnu_x@000    Lnu_e@045   Lnu_ae@045    Lnu_x@045    Lnu_e@090   Lnu_ae@090    Lnu_x@090    Lnu_e@135   Lnu_ae@135    Lnu_x@135    Lnu_e@180   Lnu_ae@180    Lnu_x@180      <Enu_e>     <Enu_ae>      <Enu_x>    Enu_e@000   Enu_ae@000    Enu_x@000    Enu_e@045   Enu_ae@045    Enu_x@045    Enu_e@090   Enu_ae@090    Enu_x@090    Enu_e@135   Enu_ae@135    Enu_x@135    Enu_e@180   Enu_ae@180    Enu_x@180
000766   9.86648E+01  5.11525E+01  5.39424E+01  3.98904E+01  5.42424E+01  5.74340E+01  4.25355E+01  5.24458E+01  5.54319E+01  4.01692E+01  5.09959E+01  5.37420E+01  3.85638E+01  5.15615E+01  5.53627E+01  4.04215E+01  5.27998E+01  5.65544E+01  4.21126E+01  9.47889E+00  1.23364E+01  1.54907E+01  9.43219E+00  1.23474E+01  1.55353E+01  9.46314E+00  1.23697E+01  1.54502E+01  9.49400E+00  1.23504E+01  1.54518E+01  9.49959E+00  1.23554E+01  1.55989E+01  9.50661E+00  1.24073E+01  1.57188E+01
000768   9.90650E+01  5.06478E+01  5.35663E+01  3.99603E+01  5.40058E+01  5.64313E+01  4.24293E+01  5.12023E+01  5.33949E+01  4.05972E+01  4.89887E+01  5.23805E+01  3.91950E+01  5.08639E+01  5.57365E+01  4.11063E+01  5.36232E+01  5.74221E+01  4.28171E+01  9.43490E+00  1.23423E+01  1.55157E+01  9.45760E+00  1.23874E+01  1.56581E+01  9.41357E+00  1.23437E+01  1.55564E+01  9.34268E+00  1.23144E+01  1.54883E+01  9.38005E+00  1.23820E+01  1.56357E+01  9.49538E+00  1.24405E+01  1.57494E+01
000770   9.94652E+01  5.10986E+01  5.32823E+01  3.95578E+01  5.38648E+01  5.69881E+01  4.20535E+01  5.13830E+01  5.44794E+01  4.02925E+01  4.97085E+01  5.24355E+01  3.84805E+01  5.24200E+01  5.51621E+01  4.04982E+01  5.47811E+01  5.69754E+01  4.24936E+01  9.49418E+00  1.22858E+01  1.54985E+01  9.50008E+00  1.23803E+01  1.56378E+01  9.51216E+00  1.23274E+01  1.55608E+01  9.49025E+00  1.22742E+01  1.54112E+01  9.49774E+00  1.23539E+01  1.54661E+01  9.52709E+00  1.24364E+01  1.56276E+01
000772   9.98654E+01  5.00092E+01  5.39695E+01  3.96616E+01  5.28651E+01  5.72294E+01  4.21909E+01  5.09776E+01  5.58151E+01  4.02981E+01  4.86842E+01  5.41068E+01  3.88987E+01  5.08794E+01  5.58378E+01  4.08965E+01  5.36591E+01  5.62510E+01  4.19728E+01  9.46490E+00  1.23292E+01  1.55660E+01  9.46189E+00  1.23983E+01  1.57349E+01  9.42526E+00  1.23522E+01  1.55765E+01  9.35792E+00  1.22742E+01  1.54064E+01  9.40674E+00  1.23647E+01  1.55061E+01  9.54328E+00  1.24811E+01  1.57003E+01
000774   1.00266E+02  5.04535E+01  5.44922E+01  4.01495E+01  5.47186E+01  5.83566E+01  4.39507E+01  5.22182E+01  5.60629E+01  4.22328E+01  4.95682E+01  5.36133E+01  4.00249E+01  5.19215E+01  5.65926E+01  4.14382E+01  5.41940E+01  5.85319E+01  4.23651E+01  9.45163E+00  1.23575E+01  1.55999E+01  9.45169E+00  1.24078E+01  1.58038E+01  9.45026E+00  1.23476E+01  1.56747E+01  9.41801E+00  1.22886E+01  1.55395E+01  9.41239E+00  1.23775E+01  1.56260E+01  9.48846E+00  1.24906E+01  1.57132E+01
000776   1.00666E+02  5.04076E+01  5.40417E+01  4.00928E+01  5.29451E+01  5.76387E+01  4.25322E+01  5.10649E+01  5.55772E+01  4.09416E+01  4.93903E+01  5.30849E+01  3.95389E+01  5.23035E+01  5.56947E+01  4.20380E+01  5.47017E+01  5.76472E+01  4.34926E+01  9.50135E+00  1.23540E+01  1.55786E+01  9.46883E+00  1.24203E+01  1.58263E+01  9.50104E+00  1.23785E+01  1.56821E+01  9.52396E+00  1.22833E+01  1.55227E+01  9.50911E+00  1.23363E+01  1.56100E+01  9.52484E+00  1.24601E+01  1.57227E+01
000778   1.01066E+02  4.94657E+01  5.35724E+01  3.93025E+01  5.28528E+01  5.70752E+01  4.16609E+01  4.87568E+01  5.43759E+01  3.99552E+01  4.60357E+01  5.24246E+01  3.87727E+01  5.04019E+01  5.54506E+01  4.13992E+01  5.41159E+01  5.76676E+01  4.23944E+01  9.49078E+00  1.23265E+01  1.55179E+01  9.46041E+00  1.23720E+01  1.56710E+01  9.42996E+00  1.23383E+01  1.55821E+01  9.38605E+00  1.23027E+01  1.55153E+01  9.43709E+00  1.23957E+01  1.56198E+01  9.56307E+00  1.25072E+01  1.56949E+01
000780   1.01466E+02  4.93716E+01  5.39550E+01  3.93111E+01  5.19067E+01  5.70682E+01  4.11758E+01  4.87636E+01  5.44835E+01  3.93771E+01  4.61241E+01  5.20842E+01  3.81952E+01  4.97323E+01  5.54728E+01  4.08684E+01  5.36471E+01  5.81599E+01  4.24104E+01  9.50118E+00  1.23653E+01  1.55418E+01  9.51615E+00  1.24661E+01  1.56678E+01  9.46232E+00  1.23988E+01  1.55651E+01  9.43027E+00  1.22834E+01  1.54740E+01  9.48371E+00  1.23744E+01  1.55824E+01  9.55441E+00  1.25166E+01  1.56752E+01
000782   1.01866E+02  4.98571E+01  5.43006E+01  3.95957E+01  5.40498E+01  5.59448E+01  4.16303E+01  5.08807E+01  5.42974E+01  4.05122E+01  4.77667E+01  5.31057E+01  3.87011E+01  5.09032E+01  5.68703E+01  4.08750E+01  5.39241E+01  5.89792E+01  4.26873E+01  9.47016E+00  1.23924E+01  1.55838E+01  9.52181E+00  1.25337E+01  1.56889E+01  9.45321E+00  1.23775E+01  1.56401E+01  9.40002E+00  1.22675E+01  1.55470E+01  9.46462E+00  1.23773E+01  1.56191E+01  9.55416E+00  1.25027E+01  1.57142E+01
000784   1.02267E+02  5.02977E+01  5.48297E+01  3.97600E+01  5.47071E+01  5.91916E+01  4.27442E+01  5.14338E+01  5.61289E+01  4.03546E+01  4.78787E+01  5.35769E+01  3.84411E+01  4.99489E+01  5.68903E+01  4.09861E+01  5.27453E+01  5.78661E+01  4.20277E+01  9.50111E+00  1.23917E+01  1.55413E+01  9.45908E+00  1.24872E+01  1.56014E+01  9.43145E+00  1.24501E+01  1.55761E+01  9.44251E+00  1.23695E+01  1.55675E+01  9.53093E+00  1.24113E+01  1.56092E+01  9.63814E+00  1.24873E+01  1.56135E+01
000786   1.02667E+02  5.00472E+01  5.42746E+01  3.96445E+01  5.42509E+01  5.84570E+01  4.27037E+01  5.11731E+01  5.68256E+01  4.08890E+01  4.82663E+01  5.43804E+01  3.86831E+01  5.07788E+01  5.66689E+01  4.09151E+01  5.31656E+01  5.75621E+01  4.24716E+01  9.52683E+00  1.24009E+01  1.55873E+01  9.51951E+00  1.25467E+01  1.57415E+01  9.50669E+00  1.24812E+01  1.57348E+01  9.50696E+00  1.24146E+01  1.56850E+01  9.54123E+00  1.24847E+01  1.57723E+01  9.59268E+00  1.25175E+01  1.57864E+01
000788   1.03067E+02  5.00071E+01  5.48585E+01  3.96638E+01  5.40681E+01  5.82206E+01  4.17884E+01  5.03384E+01  5.50564E+01  3.94503E+01  4.78953E+01  5.29624E+01  3.79640E+01  5.08488E+01  5.70613E+01  4.11641E+01  5.32093E+01  5.91784E+01  4.27661E+01  9.52613E+00  1.24637E+01  1.55906E+01  9.55023E+00  1.25830E+01  1.56296E+01  9.50495E+00  1.24271E+01  1.55830E+01  9.49429E+00  1.23397E+01  1.55633E+01  9.53696E+00  1.25095E+01  1.57799E+01  9.58019E+00  1.26069E+01  1.58922E+01
000790   1.03467E+02  5.03070E+01  5.44118E+01  4.00392E+01  5.44562E+01  5.78640E+01  4.19686E+01  5.05125E+01  5.55214E+01  4.01000E+01  4.75121E+01  5.32410E+01  3.84643E+01  5.08272E+01  5.71913E+01  4.12448E+01  5.38034E+01  5.95473E+01  4.30335E+01  9.53187E+00  1.24089E+01  1.55778E+01  9.54603E+00  1.24962E+01  1.57221E+01  9.53240E+00  1.24196E+01  1.56897E+01  9.50720E+00  1.23741E+01  1.55572E+01  9.55233E+00  1.24455E+01  1.56161E+01  9.60678E+00  1.24923E+01  1.56838E+01
000792   1.03867E+02  5.06304E+01  5.34419E+01  3.88974E+01  5.52476E+01  5.82682E+01  4.26832E+01  5.04143E+01  5.53304E+01  3.97403E+01  4.70720E+01  5.26938E+01  3.67643E+01  5.05581E+01  5.59979E+01  3.93721E+01  5.36352E+01  5.75161E+01  4.16477E+01  9.53906E+00  1.24469E+01  1.55377E+01  9.54865E+00  1.26545E+01  1.58073E+01  9.50802E+00  1.25721E+01  1.56318E+01  9.47364E+00  1.24888E+01  1.53651E+01  9.49008E+00  1.25052E+01  1.54797E+01  9.56120E+00  1.25022E+01  1.57088E+01
000794   1.04268E+02  5.08357E+01  5.42564E+01  3.96101E+01  5.60374E+01  5.80445E+01  4.23461E+01  5.19044E+01  5.62633E+01  4.03283E+01  4.72110E+01  5.39776E+01  3.79550E+01  5.01998E+01  5.74225E+01  4.02856E+01  5.46934E+01  5.90405E+01  4.25252E+01  9.57743E+00  1.23926E+01  1.55241E+01  9.63270E+00  1.25098E+01  1.56615E+01  9.61863E+00  1.24334E+01  1.56223E+01  9.51797E+00  1.23123E+01  1.54504E+01  9.53519E+00  1.23829E+01  1.54939E+01  9.63670E+00  1.24980E+01  1.57060E+01
000796   1.04668E+02  5.04832E+01  5.46924E+01  3.89686E+01  5.53376E+01  5.78465E+01  4.19715E+01  5.11086E+01  5.58822E+01  3.98110E+01  4.72485E+01  5.37515E+01  3.74653E+01  4.95949E+01  5.70351E+01  3.96992E+01  5.32705E+01  5.96614E+01  4.25956E+01  9.62600E+00  1.24650E+01  1.55865E+01  9.66150E+00  1.25651E+01  1.57576E+01  9.57726E+00  1.25430E+01  1.56499E+01  9.53716E+00  1.25179E+01  1.55501E+01  9.59376E+00  1.26105E+01  1.55857E+01  9.65831E+00  1.26194E+01  1.57024E+01
000798   1.05068E+02  5.10965E+01  5.50678E+01  3.90887E+01  5.68678E+01  5.95169E+01  4.26300E+01  5.09877E+01  5.52982E+01  4.01109E+01  4.70290E+01  5.24622E+01  3.76450E+01  5.10855E+01  5.69108E+01  4.00562E+01  5.54033E+01  6.00622E+01  4.23950E+01  9.60127E+00  1.24978E+01  1.56324E+01  9.70298E+00  1.26539E+01  1.57381E+01  9.62483E+00  1.25465E+01  1.56683E+01  9.53811E+00  1.24497E+01  1.56306E+01  9.57584E+00  1.25277E+01  1.57223E+01  9.62780E+00  1.25739E+01  1.57557E+01
000800   1.05468E+02  5.12109E+01  5.51796E+01  4.02049E+01  5.66514E+01  5.97743E+01  4.30690E+01  5.08792E+01  5.63731E+01  4.08639E+01  4.63913E+01  5.31901E+01  3.85866E+01  5.02073E+01  5.71116E+01  4.10220E+01  5.48886E+01  5.96660E+01  4.30280E+01  9.64084E+00  1.24544E+01  1.55552E+01  9.67181E+00  1.25574E+01  1.56886E+01  9.60414E+00  1.24770E+01  1.56218E+01  9.56933E+00  1.24180E+01  1.54897E+01  9.63841E+00  1.25443E+01  1.55319E+01  9.72240E+00  1.26190E+01  1.56938E+01
000802   1.05868E+02  5.06977E+01  5.55666E+01  3.92578E+01  5.56732E+01  5.81818E+01  4.21165E+01  5.03933E+01  5.51838E+01  3.94719E+01  4.58193E+01  5.28118E+01  3.67522E+01  4.95245E+01  5.71702E+01  3.97255E+01  5.50848E+01  6.08236E+01  4.34038E+01  9.64415E+00  1.24988E+01  1.55223E+01  9.75085E+00  1.26534E+01  1.57000E+01  9.65825E+00  1.25100E+01  1.55058E+01  9.58332E+00  1.23700E+01  1.53119E+01  9.62994E+00  1.25305E+01  1.54776E+01  9.65517E+00  1.26671E+01  1.57294E+01
000804   1.06269E+02  5.03731E+01  5.58613E+01  3.93699E+01  5.55796E+01  6.08459E+01  4.26171E+01  5.00618E+01  5.67846E+01  3.97679E+01  4.59902E+01  5.29934E+01  3.71446E+01  4.96215E+01  5.73994E+01  3.99853E+01  5.38598E+01  6.11399E+01  4.28491E+01  9.66057E+00  1.24649E+01  1.55688E+01  9.78722E+00  1.26510E+01  1.58198E+01  9.68859E+00  1.25632E+01  1.56183E+01  9.58387E+00  1.23778E+01  1.54428E+01  9.62553E+00  1.24619E+01  1.55867E+01  9.69131E+00  1.26220E+01  1.56809E+01
000806   1.06669E+02  5.10978E+01  5.57269E+01  3.97960E+01  5.62339E+01  6.03119E+01  4.27593E+01  5.02995E+01  5.62235E+01  4.04359E+01  4.57850E+01  5.29475E+01  3.80564E+01  5.03279E+01  5.73203E+01  4.10158E+01  5.62502E+01  6.16215E+01  4.41058E+01  9.67201E+00  1.25190E+01  1.55555E+01  9.71288E+00  1.26357E+01  1.56998E+01  9.61440E+00  1.25482E+01  1.56200E+01  9.50333E+00  1.24955E+01  1.54986E+01  9.61734E+00  1.26074E+01  1.56275E+01  9.76431E+00  1.26350E+01  1.57635E+01
000808   1.07069E+02  5.14506E+01  5.70834E+01  3.99893E+01  5.68386E+01  6.04622E+01  4.29076E+01  5.14078E+01  5.69265E+01  4.02724E+01  4.73042E+01  5.37496E+01  3.80847E+01  5.08594E+01  5.79689E+01  4.13227E+01  5.52981E+01  6.28897E+01  4.40512E+01  9.68901E+00  1.25820E+01  1.55469E+01  9.73174E+00  1.26431E+01  1.58193E+01  9.64629E+00  1.26154E+01  1.56704E+01  9.55240E+00  1.25762E+01  1.54305E+01  9.60466E+00  1.26450E+01  1.55597E+01  9.73096E+00  1.27107E+01  1.57287E+01
000810   1.07469E+02  5.13402E+01  5.70281E+01  4.05157E+01  5.74322E+01  6.20351E+01  4.40003E+01  5.16807E+01  5.79619E+01  4.10154E+01  4.69729E+01  5.35517E+01  3.83807E+01  5.09109E+01  5.74660E+01  4.10436E+01  5.58928E+01  6.23649E+01  4.35071E+01  9.65953E+00  1.25312E+01  1.55834E+01  9.74972E+00  1.26665E+01  1.57237E+01  9.65443E+00  1.25780E+01  1.55576E+01  9.57826E+00  1.24321E+01  1.53955E+01  9.65622E+00  1.25371E+01  1.56023E+01  9.73507E+00  1.26781E+01  1.58221E+01
000812   1.07869E+02  5.20517E+01  5.65724E+01  4.03137E+01  5.86833E+01  6.09280E+01  4.36040E+01  5.29052E+01  5.74918E+01  4.09430E+01  4.81896E+01  5.40328E+01  3.83483E+01  5.21501E+01  5.79420E+01  4.15333E+01  5.63405E+01  6.21887E+01  4.48161E+01  9.73045E+00  1.25545E+01  1.56564E+01  9.85556E+00  1.26776E+01  1.58508E+01  9.76790E+00  1.25999E+01  1.57063E+01  9.65788E+00  1.25362E+01  1.55546E+01  9.69149E+00  1.26049E+01  1.57201E+01  9.73830E+00  1.26451E+01  1.58953E+01
000814   1.08270E+02  5.15323E+01  5.73006E+01  3.99092E+01  5.67760E+01  6.14389E+01  4.27199E+01  5.18041E+01  5.72940E+01  4.06440E+01  4.75958E+01  5.43447E+01  3.82481E+01  5.12960E+01  5.93615E+01  4.08346E+01  5.63892E+01  6.34653E+01  4.39279E+01  9.67831E+00  1.25900E+01  1.56779E+01  9.78533E+00  1.27046E+01  1.59004E+01  9.71845E+00  1.26542E+01  1.58478E+01  9.66531E+00  1.25898E+01  1.56784E+01  9.74040E+00  1.26405E+01  1.57190E+01  9.78973E+00  1.26590E+01  1.58566E+01
000816   1.08670E+02  5.24985E+01  5.66463E+01  3.99115E+01  5.91358E+01  6.06020E+01  4.28022E+01  5.26858E+01  5.62044E+01  4.06084E+01  4.72696E+01  5.24698E+01  3.81310E+01  5.09314E+01  5.68382E+01  4.04235E+01  5.67979E+01  6.23033E+01  4.39677E+01  9.75713E+00  1.25822E+01  1.56315E+01  9.92738E+00  1.27996E+01  1.58522E+01  9.79967E+00  1.26379E+01  1.57504E+01  9.67374E+00  1.24916E+01  1.55905E+01  9.71464E+00  1.26172E+01  1.57256E+01  9.77468E+00  1.27031E+01  1.58743E+01
000818   1.09070E+02  5.22296E+01  5.69383E+01  3.96351E+01  5.89932E+01  6.34922E+01  4.32718E+01  5.36058E+01  5.97941E+01  4.07715E+01  4.88120E+01  5.51198E+01  3.80895E+01  5.24527E+01  5.82575E+01  4.09029E+01  5.70717E+01  6.22469E+01  4.40633E+01  9.69105E+00  1.25326E+01  1.56084E+01  9.79320E+00  1.26876E+01  1.58343E+01  9.71418E+00  1.25745E+01  1.56763E+01  9.64119E+00  1.24690E+01  1.55012E+01  9.69183E+00  1.25586E+01  1.56727E+01  9.74557E+00  1.26297E+01  1.58527E+01
000820   1.09470E+02  5.29197E+01  5.87301E+01  4.05016E+01  5.97259E+01  6.61270E+01  4.39696E+01  5.31485E+01  6.09849E+01  4.13503E+01  4.78359E+01  5.54940E+01  3.82809E+01  5.24327E+01  5.92423E+01  4.14389E+01  5.82722E+01  6.41114E+01  4.51567E+01  9.70738E+00  1.26216E+01  1.56100E+01  9.82989E+00  1.27579E+01  1.57777E+01  9.69707E+00  1.26841E+01  1.56427E+01  9.56084E+00  1.26229E+01  1.55017E+01  9.66907E+00  1.26775E+01  1.56892E+01  9.79067E+00  1.27007E+01  1.58219E+01
000822   1.09870E+02  5.21333E+01  5.73770E+01  3.98977E+01  6.11662E+01  6.29841E+01  4.38315E+01  5.34517E+01  5.80280E+01  4.08893E+01  4.61462E+01  5.34537E+01  3.77279E+01  5.05503E+01  5.77023E+01  4.05637E+01  5.75461E+01  6.31803E+01  4.42633E+01  9.74219E+00  1.26055E+01  1.56362E+01  9.84877E+00  1.27401E+01  1.58370E+01  9.72034E+00  1.26411E+01  1.57115E+01  9.59907E+00  1.25660E+01  1.55198E+01  9.69264E+00  1.26980E+01  1.56935E+01  9.81430E+00  1.27721E+01  1.58837E+01
000824   1.10271E+02  5.18682E+01  5.78787E+01  3.93706E+01  6.00975E+01  6.24813E+01  4.27993E+01  5.26215E+01  5.78498E+01  3.96400E+01  4.55452E+01  5.40418E+01  3.63712E+01  4.99712E+01  5.93662E+01  3.95345E+01  5.73107E+01  6.50287E+01  4.40781E+01  9.78314E+00  1.27016E+01  1.56123E+01  9.89538E+00  1.27856E+01  1.58069E+01  9.80507E+00  1.27241E+01  1.57265E+01  9.72555E+00  1.27226E+01  1.55977E+01  9.80636E+00  1.28173E+01  1.57290E+01  9.85825E+00  1.28152E+01  1.58344E+01
000826   1.10671E+02  5.25138E+01  5.73199E+01  3.96423E+01  6.04214E+01  6.34833E+01  4.33662E+01  5.34444E+01  5.90738E+01  3.96179E+01  4.68792E+01  5.39638E+01  3.62490E+01  5.16727E+01  5.77803E+01  3.98838E+01  5.86514E+01  6.31160E+01  4.41595E+01  9.79618E+00  1.25887E+01  1.56181E+01  9.95134E+00  1.27049E+01  1.57583E+01  9.81825E+00  1.26940E+01  1.56990E+01  9.69081E+00  1.26695E+01  1.56087E+01  9.79240E+00  1.27163E+01  1.57641E+01  9.86986E+00  1.27484E+01  1.58697E+01
000828   1.11071E+02  5.21145E+01  5.71612E+01  3.93817E+01  6.04484E+01  6.33139E+01  4.34879E+01  5.37313E+01  5.84837E+01  3.99173E+01  4.78445E+01  5.46620E+01  3.66965E+01  5.16801E+01  5.86118E+01  3.97858E+01  5.71629E+01  6.30209E+01  4.37429E+01  9.80197E+00  1.25894E+01  1.56481E+01  9.94917E+00  1.27267E+01  1.58056E+01  9.82874E+00  1.26644E+01  1.57900E+01  9.74916E+00  1.26062E+01  1.57115E+01  9.81724E+00  1.26632E+01  1.57763E+01  9.84961E+00  1.27271E+01  1.58481E+01
000830   1.11471E+02  5.13809E+01  5.79292E+01  3.93417E+01  5.83137E+01  6.44724E+01  4.30469E+01  5.09379E+01  5.81083E+01  3.89807E+01  4.61185E+01  5.31286E+01  3.60289E+01  5.16254E+01  5.84909E+01  3.97635E+01  5.75208E+01  6.42343E+01  4.36021E+01  9.80265E+00  1.26107E+01  1.56393E+01  9.92880E+00  1.28164E+01  1.58128E+01  9.80273E+00  1.27300E+01  1.56892E+01  9.71280E+00  1.26069E+01  1.55322E+01  9.81562E+00  1.26608E+01  1.57055E+01  9.88723E+00  1.27155E+01  1.58698E+01
000832   1.11871E+02  5.19117E+01  5.67962E+01  3.86562E+01  5.93330E+01  6.34191E+01  4.25421E+01  5.17429E+01  5.68200E+01  3.85915E+01  4.63251E+01  5.11662E+01  3.51325E+01  5.14621E+01  5.60614E+01  3.92334E+01  5.77377E+01  6.28763E+01  4.43396E+01  9.79463E+00  1.26305E+01  1.55730E+01  9.91162E+00  1.27747E+01  1.58293E+01  9.78124E+00  1.26049E+01  1.57211E+01  9.68695E+00  1.25083E+01  1.55215E+01  9.82064E+00  1.26931E+01  1.57238E+01  9.90921E+00  1.27871E+01  1.59122E+01
000834   1.12272E+02  5.20243E+01  5.72941E+01  3.89209E+01  6.02942E+01  6.38691E+01  4.33465E+01  5.33851E+01  5.87243E+01  4.04799E+01  4.64793E+01  5.35313E+01  3.72522E+01  5.04108E+01  5.66365E+01  3.89072E+01  5.77725E+01  6.23490E+01  4.22734E+01  9.80139E+00  1.26706E+01  1.56293E+01  9.92678E+00  1.28382E+01  1.58831E+01  9.80947E+00  1.27651E+01  1.58835E+01  9.68227E+00  1.26788E+01  1.56677E+01  9.79042E+00  1.27317E+01  1.56032E+01  9.90870E+00  1.27849E+01  1.57437E+01
000836   1.12672E+02  5.28356E+01  5.65564E+01  3.85985E+01  5.98098E+01  6.46322E+01  4.32933E+01  5.29304E+01  5.94139E+01  3.99891E+01  4.73761E+01  5.37169E+01  3.62123E+01  5.15042E+01  5.61529E+01  3.82797E+01  5.80570E+01  6.14372E+01  4.24203E+01  9.85909E+00  1.26565E+01  1.57137E+01  9.98085E+00  1.28834E+01  1.58223E+01  9.84068E+00  1.27176E+01  1.56742E+01  9.71788E+00  1.25833E+01  1.54855E+01  9.85672E+00  1.26789E+01  1.56889E+01  9.96512E+00  1.27518E+01  1.59554E+01
000838   1.13072E+02  5.37111E+01  5.66721E+01  3.88671E+01  6.29684E+01  6.39209E+01  4.27470E+01  5.48951E+01  5.84776E+01  4.01080E+01  4.83583E+01  5.28722E+01  3.70996E+01  5.19537E+01  5.62988E+01  3.93026E+01  5.78138E+01  6.22822E+01  4.31105E+01  9.87380E+00  1.26702E+01  1.56895E+01  1.00201E+01  1.28483E+01  1.58149E+01  9.89713E+00  1.27000E+01  1.56566E+01  9.72796E+00  1.25203E+01  1.55030E+01  9.82584E+00  1.26759E+01  1.56354E+01  9.96169E+00  1.28470E+01  1.58409E+01
000840   1.13472E+02  5.33505E+01  5.71798E+01  3.86908E+01  6.17361E+01  6.42740E+01  4.34071E+01  5.42986E+01  6.01453E+01  4.05983E+01  4.75510E+01  5.42948E+01  3.67466E+01  5.06443E+01  5.61989E+01  3.82253E+01  5.70415E+01  6.17487E+01  4.23140E+01  9.84648E+00  1.26583E+01  1.55310E+01  9.98147E+00  1.27985E+01  1.57666E+01  9.88191E+00  1.26978E+01  1.56256E+01  9.71627E+00  1.25726E+01  1.53913E+01  9.77068E+00  1.26956E+01  1.55014E+01  9.89365E+00  1.28438E+01  1.57223E+01
000842   1.13872E+02  5.29332E+01  5.67385E+01  3.89911E+01  6.12298E+01  6.39788E+01  4.35118E+01  5.36389E+01  5.95457E+01  4.12114E+01  4.69191E+01  5.45814E+01  3.77188E+01  5.08404E+01  5.73158E+01  3.88934E+01  5.82391E+01  6.19835E+01  4.22168E+01  9.82956E+00  1.26456E+01  1.56167E+01  9.96721E+00  1.28870E+01  1.58652E+01  9.80769E+00  1.27089E+01  1.56903E+01  9.67423E+00  1.24955E+01  1.54171E+01  9.83055E+00  1.25967E+01  1.55862E+01  9.94370E+00  1.27603E+01  1.58523E+01
000844   1.14273E+02  5.30241E+01  5.59697E+01  3.84752E+01  6.16945E+01  6.20220E+01  4.29592E+01  5.39015E+01  5.88632E+01  4.05265E+01  4.74967E+01  5.42266E+01  3.68161E+01  5.04391E+01  5.65945E+01  3.80508E+01  5.57632E+01  6.18471E+01  4.18526E+01  9.82885E+00  1.26689E+01  1.56518E+01  9.96438E+00  1.29007E+01  1.59024E+01  9.77944E+00  1.27382E+01  1.56535E+01  9.64006E+00  1.25830E+01  1.53679E+01  9.80271E+00  1.27021E+01  1.55229E+01  9.92474E+00  1.28130E+01  1.58178E+01
000846   1.14673E+02  5.37960E+01  5.67103E+01  3.88585E+01  6.18598E+01  6.35326E+01  4.31711E+01  5.48568E+01  6.18399E+01  4.08823E+01  4.93069E+01  5.70949E+01  3.72227E+01  5.25669E+01  5.68543E+01  3.84352E+01  5.79892E+01  6.09757E+01  4.25909E+01  9.82855E+00  1.26415E+01  1.56571E+01  9.98619E+00  1.28527E+01  1.59015E+01  9.79232E+00  1.26934E+01  1.57080E+01  9.65030E+00  1.25128E+01  1.54523E+01  9.82533E+00  1.26563E+01  1.55965E+01  9.95509E+00  1.28349E+01  1.58717E+01
000848   1.15073E+02  5.39915E+01  5.71236E+01  3.97011E+01  6.17109E+01  6.21192E+01  4.33249E+01  5.56139E+01  5.82524E+01  4.11406E+01  5.01935E+01  5.37922E+01  3.81729E+01  5.33576E+01  5.63201E+01  3.90454E+01  5.94367E+01  6.21898E+01  4.24583E+01  9.84111E+00  1.26473E+01  1.56291E+01  1.00401E+01  1.27867E+01  1.58044E+01  9.87971E+00  1.26939E+01  1.56754E+01  9.71852E+00  1.25210E+01  1.55135E+01  9.78977E+00  1.26230E+01  1.56552E+01  9.90441E+00  1.28176E+01  1.58505E+01
000850   1.15473E+02  5.40124E+01  5.68573E+01  3.90713E+01  6.24198E+01  6.53161E+01  4.25836E+01  5.53528E+01  6.12628E+01  4.11504E+01  4.83948E+01  5.40978E+01  3.87503E+01  5.21683E+01  5.46336E+01  3.98073E+01  5.94171E+01  6.04672E+01  4.26745E+01  9.85839E+00  1.26537E+01  1.56356E+01  1.00611E+01  1.28731E+01  1.57620E+01  9.86924E+00  1.27807E+01  1.57153E+01  9.67875E+00  1.25419E+01  1.56409E+01  9.82367E+00  1.25979E+01  1.57138E+01  9.97357E+00  1.27850E+01  1.58123E+01
000852   1.15873E+02  5.43013E+01  5.68319E+01  4.00639E+01  6.27083E+01  6.46463E+01  4.35875E+01  5.49148E+01  5.96088E+01  4.10366E+01  4.83668E+01  5.17809E+01  3.74052E+01  5.15203E+01  5.24623E+01  3.81880E+01  5.77986E+01  5.97637E+01  4.19820E+01  9.84873E+00  1.26407E+01  1.56658E+01  1.00062E+01  1.28260E+01  1.58225E+01  9.82109E+00  1.26404E+01  1.56757E+01  9.68183E+00  1.23718E+01  1.54517E+01  9.81435E+00  1.25223E+01  1.55735E+01  9.92705E+00  1.27875E+01  1.58359E+01
000854   1.16274E+02  5.55838E+01  5.74331E+01  3.98471E+01  6.27376E+01  6.45821E+01  4.34630E+01  5.65675E+01  6.06952E+01  4.12199E+01  5.11715E+01  5.47076E+01  3.77747E+01  5.35536E+01  5.57457E+01  3.87249E+01  5.82462E+01  6.02570E+01  4.23135E+01  9.85324E+00  1.26934E+01  1.56544E+01  1.00456E+01  1.29282E+01  1.58108E+01  9.83011E+00  1.27898E+01  1.56239E+01  9.66626E+00  1.25861E+01  1.54677E+01  9.79162E+00  1.26378E+01  1.56341E+01  9.91350E+00  1.27726E+01  1.58416E+01
